Fitness,Genome
58.4678,1100010110101000111111101010001001101110111111111111011100011001000001011101101111001011000011000011
59.2814,1100010100101000111111101010001001101110111111111111011100011001000001011101101111001011000011000011
60.3213,0011010001011011101010101011111000110010001111111100111111000100111101000100101101000100001011101011
61.4955,0011010001001011101010101011101100110010001111111100111111000100111101000100101101001100001011001011
62.7836,0011010001001011101111101011111000110010001111111000111101000100111101000100101101000100001011101011
63.3817,0011010001001011101111101011111000110010001111111000111101000100111101000110101101000100001011101011
64.8509,0011010001001011101111101011111000110010001111110000111101000100111101000100101101001100001011101011
65.0767,0011010001001011101000101011111000110000001111111100111111000100111101000101101101100100001011101011
66.7111,1011010001001011101000101001111000110000001111101100111111000100111101000101101101010100001011101011
66.8542,1011010001001011101000101001111000110000001111101100111111000100111101000101101101100100001011101011
66.9133,1011010001001011101000101001111000110000001111101110111111000100111101000101101101010100000011101011
67.5728,1011010001001011101000101001111000110000001111101110111111000100111101000101101101010100011011101011
68.021,1000010001001011101000101001111001110000001111101100111111000100111101000101101101010100001011101011
68.6244,1000010001001011101000101001111001110000001111101100111101000100111101000101101101010100001011101011
69.1947,1000010001001011101111101010001000110010000111111110111101000100111101000101101101000100001011000111
69.4048,1000010001001011101111101010001000110010000111111110111100000100111101000101101101001100001011000111
69.6877,1000010001001011101000101001111001110100001111101100111101000100111101010101101101010100001011100111
70.3031,1000010001001011101111101010001000110000000111111110111101000100111101000101101101100100010011000111
70.5231,1000010001001011101000101001111001110000001111101110111101000100111101010101101101011100001011101111
70.8039,1000010001001011101111101010001000110000000111111110111101000100111101000101101101100100010011010111
71.3519,1000010001001011101111101010001000110000000111111110111100000100111101011110001101001100001011010111
71.3633,1000010001001011101111101010001000100000000111110110111101000000111101100101101101100100010011000111
71.4656,1000010001001011101111101010001000100000000111110110111101000000111101100101101101100100010011100111
72.1001,1000010001001011101111101010001000100000000111111110111100000100111101011110001101001100001011010111
72.1001,1000010001001011101111101010001000100000000111111110111100000100111101011110001101001100001011010111
72.1436,1000010001001011101111101010001000100000000111111110111100010100111101011110001101001100011011010111
72.3836,1000010001001011101111101010001000100000000111111110111101100100111101011110001101001100011011010111
72.4063,1000010001001011101111101010001000110000000111110110111001000100111101011110001101001100001011010111
72.6455,1000010001001011101111101010001000100000000111111110111101000100111101011110001101001100001011010111
72.6455,1000010001001011101111101010001000100000000111111110111101000100111101011110001101001100001011010111
73.0881,1000010001001011101111101010001000100000000111110110111101000100111101011110001101001100001011010111
73.0881,1000010001001011101111101010001000100000000111110110111101000100111101011110001101001100001011010111
73.3613,1000010001001011101111101010001000100000000111110110111101000100111101011110001101011100001011010111
73.3613,1000010001001011101111101010001000100000000111110110111101000100111101011110001101011100001011010111
73.3613,1000010001001011101111101010001000100000000111110110111101000100111101011110001101011100001011010111
73.3613,1000010001001011101111101010001000100000000111110110111101000100111101011110001101011100001011010111
73.4276,1000010001001011101111101010001000100000000111110110111001000100111101011110001101011100001011010111
73.4276,1000010001001011101111101010001000100000000111110110111001000100111101011110001101011100001011010111
73.4288,1000010001001011101111101010001000100000000111110110111101100000111101011110001101011100001011010111
73.4288,1000010001001011101111101010001000100000000111110110111101100000111101011110001101011100001011010111
73.4288,1000010001001011101111101010001000100000000111110110111101100000111101011110001101011100001011010111
73.4288,1000010001001011101111101010001000100000000111110110111101100000111101011110001101011100001011010111
73.4288,1000010001001011101111101010001000100000000111110110111101100000111101011110001101011100001011010111
73.4288,1000010001001011101111101010001000100000000111110110111101100000111101011110001101011100001011010111
73.5049,1000010001001011101111101010001000100000000111110110111001100000111101011110001101011100001011010111
73.5309,1000010001001011101111101010001000100000000111110110111101111000111101011110001101011100001011010111
73.5309,1000010001001011101111101010001000100000000111110110111101111000111101011110001101011100001011010111
73.5268,1000010001001011101111101010001110100000000111110110111101100000111101011110001101011100001011010111
73.5268,1000010001001011101111101010001110100000000111110110111101100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.6029,1000010001001011101111101010001110100000000111110110111001100000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
73.705,1000010001001011101111101010001110100000000111110110111001111000111101011110001101011100001011010111
