Fitness,Genome
58.4413,0010011111000100100110010000110000110110000010010000000011001001101101111010101101110101101111111000
61.5345,0000011111000100100110010000110000110110000010010010000011001011101101111010101101110101101111111000
61.5345,0000011111000100100110010000110000110110000010010010000011001011101101111010101101110101101111111000
63.53,0000011111000100100110011000110000110110000010010010000011001011101101111010101101110101101111111000
65.1858,0000011111000100100110011000110000110110000010010010000011001011101101111010101111110101101111111000
65.626,0000011111000100100110011000110000110110000010010010000011001011101101111010101111111101101111111000
66.3742,0000010101000100100110010001110000110110001110110010000011000011101101111010001111110101101111111000
67.4648,0000011111000100100110011000110000110110000010000010000011000011101101111010101111110101100111111000
67.5299,0000010101000100100110010101110010010110001110110010000011000011101101111010001111110101101111111000
68.3828,0000110101000100100110011001010000110110001110110010000011000011101101111010001111110101101111111000
69.2959,0000011111000100100110011000110000110111010010011010000011000011101101111010101111111101101111111000
69.2959,0000011111000100100110011000110000110111010010011010000011000011101101111010101111111101101111111000
70.9075,0000011111000100100110001000110000110111010010111010000011000011101101111010101111111101101111111010
71.4382,0000011111000100100110001000110100110111010010111010000011000011101101111010101111111101101111111010
71.5021,0000011111000100100110011000010000110111010010111010000011000011001101111010101111111101101111111010
71.5021,0000011111000100100110011000010000110111010010111010000011000011001101111010101111111101101111111010
71.5329,0000011111000100100110011000010000110111010010111010000010000011001101111010101111111101101111111010
71.9528,0000011111000100100110011000010000010111010010111010000010000011001101111010101111111101101111111010
72.289,0000011111000100100110011100010000100111010010111010000011000011001101111010101111111101100111111010
72.3427,0000011111000100100110011000011000100111010010111010000011000011001101111010101111111101100111111010
72.748,0000011111000100100110011100010000110111010010111010000010000011001101111010101111111101101111100010
72.8424,0000011111000100100110011000011000110111010100111010000011000011001101111010101111111101101111111010
73.1933,0000011101000100100110011100011000100111010010111010000011000011001101111010101111111101101111111010
73.3859,0000011111000100100110011100011000110111010010111010000010000011001101111010101111111101101111100010
73.3859,0000011111000100100110011100011000110111010010111010000010000011001101111010101111111101101111100010
73.4267,0000011111000100100110011100011000110111010100111010000011000011001101111010101111111101101111111010
73.7208,0000011111000100100110001100011000010111010100111010000010000011001101111010101111111101101111111010
74.0883,0000011111000100100110011100011000110111010100111010000010000011001101111010101111111101101111100010
74.0883,0000011111000100100110011100011000110111010100111010000010000011001101111010101111111101101111100010
74.0883,0000011111000100100110011100011000110111010100111010000010000011001101111010101111111101101111100010
74.0883,0000011111000100100110011100011000110111010100111010000010000011001101111010101111111101101111100010
74.3513,0000011111000100100110011100011001100111010010111010000010000011001101111010101111111101101111100010
74.392,0000011111000100100110011100011001100111010100111010000011000011001101111010101111111101101111111010
74.4122,0000011111000100100110011100011000010111010100111010000010000011001101111010101111111101111111100010
74.4122,0000011111000100100110011100011000010111010100111010000010000011001101111010101111111101111111100010
74.5396,0000011111000100100110011100011000100111010100111010000010000011001101111010101111111101101111100010
74.5396,0000011111000100100110011100011000100111010100111010000010000011001101111010101111111101101111100010
74.8634,0000011101000100100110111100011001100111010100111010000010000011001101111010101111111101101111100010
74.9127,0000010101000100100110011100011000010111010100111010000010000011001101111010101111111101101111100010
75.0023,0000011111000100100110011100011001100111010100110010000010000011001101111010101111111101101111100010
75.1082,0000110101000100100110011100011001100111010100111010000011000011001101111010101111111101101111111010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
75.7699,0000110101000100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
76.0312,0000110101101100100110011100011001100111010100111010000010000011001101111010101111111101111111100010
76.0312,0000110101101100100110011100011001100111010100111010000010000011001101111010101111111101111111100010
76.0312,0000110101101100100110011100011001100111010100111010000010000011001101111010101111111101111111100010
76.0312,0000110101101100100110011100011001100111010100111010000010000011001101111010101111111101111111100010
76.1272,0000110101101100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
76.1272,0000110101101100100110011100011001100111010100111010000010000011001101111010101111111101101111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
76.1601,0000110101101100100110011100011001100111010100111010000010000011001101111010101111110100111111100010
