Average Fitness,Maximum Fitness,Dominant Fitness
50.0384,60.4024,42.0689
53.7919,60.9169,53.969
56.1262,61.6862,56.2826
58.1172,63.1326,59.1443
59.7793,63.3335,61.0922
60.8895,64.0448,61.0922
61.8884,64.5272,62.3811
62.6048,65.5055,62.9548
63.2813,66.3672,64.0448
63.8772,66.6149,65.1671
64.5055,67.2215,65.1671
65.0795,67.8871,66.5111
65.6211,69.1452,66.5111
66.1178,69.1452,66.9527
66.6517,69.599,67.2215
67.1845,69.704,67.8871
67.6809,70.2142,69.1452
68.1842,70.2252,69.1452
68.7219,71.1117,69.6538
69.0698,71.5843,70.1549
69.4074,72.1447,70.9185
69.8158,72.1447,70.9185
70.1736,72.2945,70.9185
70.5618,72.8696,71.5843
70.8884,73.0541,72.1241
71.1865,73.2392,72.1447
71.5386,73.6035,72.8696
71.9113,74.0126,72.8696
72.1215,74.2862,72.8696
72.3364,74.2862,73.2392
72.5616,74.4515,73.779
72.8409,74.7142,74.0126
73.0413,74.7661,74.1277
73.1254,74.8798,74.2862
73.3868,75.2228,74.2876
73.4331,75.2913,74.6881
73.6769,75.3375,74.6881
73.8191,75.6851,74.826
73.958,75.9389,75.2228
74.0596,76.2947,75.2228
74.18,76.2947,75.2228
74.3687,76.2947,75.6851
74.68,76.8759,75.9389
74.7746,76.8759,75.9389
74.905,77.1863,75.9389
75.108,77.1863,76.2947
75.2273,77.1863,76.2947
75.4743,77.1863,76.8759
75.7073,77.1863,76.8759
75.757,77.1863,76.8759
75.8775,77.1863,77.1863
75.9483,77.1863,77.1863
75.9404,77.2761,77.1863
75.9044,77.2761,77.1863
75.9071,77.283,77.1863
75.969,77.283,77.1863
76.0045,77.283,77.1863
75.9942,77.283,77.1863
76.023,77.283,77.2761
76.0894,77.283,77.2761
76.0514,77.283,77.283
76.085,77.283,77.283
76.0962,77.283,77.283
75.9937,77.283,77.283
76.0609,77.283,77.283
76.0511,77.283,77.283
76.04,77.283,77.283
76.0547,77.283,77.283
76.0859,77.283,77.283
76.0227,77.283,77.283
76.0712,77.4461,77.283
76.0198,77.4461,77.283
76.0233,77.4461,77.283
76.0249,77.4461,77.283
75.9536,77.4461,77.283
76.0458,77.4461,77.283
76.1703,77.4461,77.283
76.1525,77.4461,77.4461
76.1662,77.4461,77.4461
76.2414,77.4461,77.4461
76.0956,77.4461,77.4461
76.236,77.5359,77.4461
76.1727,77.5359,77.4461
76.1492,77.5359,77.4461
76.2483,77.5359,77.4461
76.2064,77.5359,77.4461
76.1673,77.5359,77.4461
76.2662,77.5359,77.4461
76.2785,77.5359,77.4461
76.3303,77.5359,77.5359
76.2696,77.5359,77.5359
76.2894,77.5359,77.5359
76.3007,77.5359,77.5359
76.3593,77.5359,77.5359
76.3729,77.5359,77.5359
76.3112,77.5359,77.5359
76.316,77.5359,77.5359
76.3498,77.5359,77.5359
76.418,77.5359,77.5359
76.2768,77.5359,77.5359
