Fitness,Genome
58.3865,1000100011101010011100010101011110001001011001111000101111001010000101000100101001101110101111111000
59.5998,1011111011010111011100101100101111010000110100000100011001101010100111000011111111011000101010011000
60.5195,1001111011010111011100101100101111010000110100000100011001101010100111000011111111011000101010011000
60.8568,1010111011010111011100101100101111010000110100000100011001101010100111000011111101010000101110011000
62.705,1001111001010111011100101100101111010000110100000100011001101010100111000011011111011010101010011000
63.1238,1001111001010111011100101100101111010000110100000100011001101010100111000010011111011010101010011000
63.5516,1001111001010111011100101100101111010000111100000100011001101010100111000010011111011010111010011000
63.7545,1001111001010111011100101100001111010000111100000100011001101010100111000010011111011010111010011000
64.5842,1001111001010111011100101100101111011000111100000100011001101010100111100010011111011010111010011000
65.0378,1001111001110111011100101100101111011000111100000100011001101010100111100010011111011010111010011000
66.6315,1001111001110111011100101100101111001000111100000100011001101010100011100010011111011010111010011000
67.0434,1001101001110111011100101100101111001000111100000100011001101010100011100010011111011010101010011000
66.6315,1001111001110111011100101100101111001000111100000100011001101010100011100010011111011010111010011000
67.2968,1010111001100111011100001100101111001000111100000100011001101010100011100010011111011010111010011000
67.8347,1001101001110111011100001100101111001000111100000100011001101010100011100010011111011010111010011000
67.8347,1001101001110111011100001100101111001000111100000100011001101010100011100010011111011010111010011000
67.992,1001111001110111011100001100101111001000111100000100011001101010100011100010011010011010111010111000
68.2619,1110111001101111011100001100001111001000111100000100000001101010100011100010011111011010111010011000
68.7548,1110011001101111011100001100101111001000111100000100001001101010100011100010011111011010111010011000
68.8938,1110011001101111011100001100101111001000111100000100001001101010100011100010011111011010111011011000
68.8938,1110011001101111011100001100101111001000111100000100001001101010100011100010011111011010111011011000
69.5855,1001011001110111011100001110101110001000111100000100011001101010100011100010011111001010111001011010
69.5855,1001011001110111011100001110101110001000111100000100011001101010100011100010011111001010111001011010
69.9958,1110011001101111011100001100101111001000111100000100011001100000100111100010011111011010111010011000
69.9958,1110011001101111011100001100101111001000111100000100011001100000100111100010011111011010111010011000
70.0126,1110011001101111011100001100101111001000111100000100000001101010100011100010011111001010111011011011
70.3378,1110011001101111011100001110101111001000111100000100000000101010100011100010011111001010111010011000
70.7327,1001011001110111011100001110101110001000111000000100011001100000100011100010011111001010111001011010
70.7327,1001011001110111011100001110101110001000111000000100011001100000100011100010011111001010111001011010
70.9758,1110011001101111011100001100101111001000111100000100000001101010100011100010011111001000111001011011
70.9758,1110011001101111011100001100101111001000111100000100000001101010100011100010011111001000111001011011
71.3211,1110011001101111011100001110101111001000111100000100000001101010100011100010011111001000111001011011
71.3211,1110011001101111011100001110101111001000111100000100000001101010100011100010011111001000111001011011
71.4587,1110011001101111011100001100101110001000111100000110000000101010100011100010011111001000111001011011
71.7925,1110011001101111011100001110101111001000111100000100000000101010100011100010011111001000111001011011
71.7925,1110011001101111011100001110101111001000111100000100000000101010100011100010011111001000111001011011
71.7925,1110011001101111011100001110101111001000111100000100000000101010100011100010011111001000111001011011
71.8717,1110011001101111011100001110101111001000111100000100000000101010100011100010011111001000101001011011
71.8717,1110011001101111011100001110101111001000111100000100000000101010100011100010011111001000101001011011
71.9882,1110011001101111011100001110101110001000111100000100000000101010100011100010011111001000111001011011
72.0674,1110011001101111011100001110101110001000111100000100000000101010100011100010011111001000101001011011
72.0674,1110011001101111011100001110101110001000111100000100000000101010100011100010011111001000101001011011
72.0733,1110011001101111011100001110101110001000111100000100000000101010100011100010011111001100111001011011
72.0733,1110011001101111011100001110101110001000111100000100000000101010100011100010011111001100111001011011
72.1525,1110011001101111011100001110101110001000111100000100000000101010100011100010011111001100101001011011
72.1525,1110011001101111011100001110101110001000111100000100000000101010100011100010011111001100101001011011
72.1525,1110011001101111011100001110101110001000111100000100000000101010100011100010011111001100101001011011
72.17,1110011001101111011100001110101110001000111000000100000000101010100011100010011111001100101001011011
72.1742,1110011001101111011100001110101110001000111100000100000000101010100011100010011111001100001001011011
72.1742,1110011001101111011100001110101110001000111100000100000000101010100011100010011111001100001001011011
72.1918,1110011001101111011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.1918,1110011001101111011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.1918,1110011001101111011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.1918,1110011001101111011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.1918,1110011001101111011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.1918,1110011001101111011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.1918,1110011001101111011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.1918,1110011001101111011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.1918,1110011001101111011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2112,1110011001101001011100001110101110001000111000000100000000101010100011100010011111001100001001011011
72.2174,1110011001101001011100001110101110001000111010010100000000101010100011100010011111001100001001011011
72.2174,1110011001101001011100001110101110001000111010010100000000101010100011100010011111001100001001011011
72.2174,1110011001101001011100001110101110001000111010010100000000101010100011100010011111001100001001011011
72.2174,1110011001101001011100001110101110001000111010010100000000101010100011100010011111001100001001011011
72.2174,1110011001101001011100001110101110001000111010010100000000101010100011100010011111001100001001011011
72.2174,1110011001101001011100001110101110001000111010010100000000101010100011100010011111001100001001011011
72.2174,1110011001101001011100001110101110001000111010010100000000101010100011100010011111001100001001011011
72.2174,1110011001101001011100001110101110001000111010010100000000101010100011100010011111001100001001011011
72.348,1110011001101001011100001110101110001000111010010100000000101100100011100010011111001100001001011011
72.348,1110011001101001011100001110101110001000111010010100000000101100100011100010011111001100001001011011
72.348,1110011001101001011100001110101110001000111010010100000000101100100011100010011111001100001001011011
