Average Fitness,Maximum Fitness,Dominant Fitness
49.7321,60.1323,40.0134
53.4492,61.6699,55.0265
55.9097,61.9634,55.7113
57.9402,62.1287,60.1323
59.3779,62.8446,60.1323
60.456,64.1159,60.1323
61.4304,65.5213,62.7609
62.2638,65.8746,62.7609
63.0616,67.0166,63.4719
63.8722,67.2052,64.5748
64.7255,67.4657,65.7351
65.4357,68.4172,67.0166
66.0422,68.7546,67.0166
66.5141,68.8296,67.0166
67.0034,69.6213,68.0548
67.4652,70.0323,68.0548
67.8628,70.0323,68.4172
68.2495,70.8333,69.251
68.5678,71.4101,69.6213
68.9808,71.7209,69.6213
69.3618,71.7209,70.0323
69.7136,72.1945,70.8333
70.1788,72.263,70.8333
70.3947,72.263,71.7209
70.6225,72.7366,71.7209
70.9833,72.919,71.7209
71.1611,72.919,72.1945
71.416,73.0975,72.263
71.6267,73.202,72.7284
71.7519,73.281,72.7284
71.8477,73.2918,72.919
71.9102,73.4312,72.919
71.9778,73.5138,73.202
72.0844,73.5523,73.202
72.2372,73.7192,73.2918
72.2599,74.0814,73.2918
72.3466,74.0814,73.4312
72.434,74.207,73.4312
72.5642,74.5472,73.5523
72.7616,74.5472,73.7192
72.9042,74.5472,74.0814
73.028,74.9073,74.0814
73.1334,74.9073,74.0814
73.3442,74.9073,74.5472
73.4614,74.9073,74.5472
73.5016,74.9073,74.5472
73.5851,74.9073,74.9073
73.7492,74.9073,74.9073
73.7374,75.0078,74.9073
73.6901,75.1206,74.9073
73.7424,75.0078,74.9073
73.7497,75.0078,74.9073
73.7731,75.0078,74.9073
73.8174,75.0078,74.9073
73.8077,75.0078,74.9073
73.8491,75.0078,75.0078
73.802,75.0078,75.0078
73.9067,75.0078,75.0078
73.8874,75.0078,75.0078
73.8843,75.0078,75.0078
73.8306,75.0078,75.0078
73.876,75.0078,75.0078
73.8981,75.0078,75.0078
73.8956,75.0078,75.0078
73.8271,75.0078,75.0078
73.8156,75.0078,75.0078
73.834,75.2211,75.0078
73.8189,75.2211,75.0078
73.8816,75.2211,75.0078
73.8839,75.2211,75.0078
73.8724,75.2211,75.0078
73.9293,75.2211,75.0078
73.9484,75.2211,75.0078
74.0362,75.2211,75.2211
74.0601,75.2211,75.2211
74.0914,75.2211,75.2211
73.9837,75.2211,75.2211
74.1061,75.2211,75.2211
74.0478,75.2211,75.2211
74.0261,75.2211,75.2211
74.0561,75.2211,75.2211
73.9967,75.2211,75.2211
74.0383,75.2211,75.2211
74.113,75.2211,75.2211
74.0201,75.2211,75.2211
73.9858,75.2211,75.2211
74.0647,75.2211,75.2211
74.0756,75.2211,75.2211
74.1321,75.2211,75.2211
74.0839,75.2211,75.2211
74.1081,75.2211,75.2211
74.0542,75.2211,75.2211
74.035,75.2211,75.2211
74.1104,75.2211,75.2211
74.0501,75.2211,75.2211
74.1654,75.2211,75.2211
74.0826,75.2211,75.2211
74.161,75.2211,75.2211
74.053,75.2211,75.2211
74.0218,75.2211,75.2211
