Average Fitness,Maximum Fitness,Dominant Fitness
49.6256,57.1371,40.2117
53.2293,57.6777,55.4269
55.348,59.3696,57.1371
56.6818,59.3225,57.1371
57.5929,61.9498,57.569
58.4327,63.34,58.7329
59.418,64.0407,60.3527
60.6115,64.2576,61.9498
61.9262,65.7045,61.9498
62.9491,67.1728,63.34
63.8116,67.7989,64.1787
64.7319,69.4918,66.3325
65.7174,69.5854,66.3325
66.6338,70.7304,68.6745
67.5593,70.7595,68.6745
68.1838,70.7595,68.9733
68.8092,71.1236,69.8133
69.283,71.7549,70.7304
69.6994,72.1264,70.7304
70.0213,72.1019,70.7304
70.2492,72.2798,70.8702
70.5155,72.4897,71.1478
70.8506,72.6444,72.0684
71.0409,72.9357,72.0684
71.2221,72.9357,72.0684
71.4486,73.0752,72.6444
71.6309,73.5034,72.6444
71.8235,73.5034,72.8543
71.8938,73.5034,72.8543
72.0498,73.5034,72.9357
72.2006,73.6901,73.0752
72.3014,73.6901,73.5034
72.4546,73.6901,73.5034
72.5029,73.6901,73.5034
72.6159,73.8195,73.5034
72.643,73.8195,73.6152
72.6583,73.8195,73.6901
72.7354,73.9313,73.6901
72.7937,73.9313,73.6901
72.7968,73.9313,73.8195
72.8509,73.9313,73.8195
72.9,73.9313,73.8195
72.9189,73.9313,73.9313
72.8802,73.9313,73.9313
72.9498,73.9313,73.9313
72.9538,73.9313,73.9313
73.0002,73.9313,73.9313
72.9761,73.9313,73.9313
72.9348,73.9313,73.9313
72.8871,73.9313,73.9313
72.9576,73.9313,73.9313
72.9155,73.9313,73.9313
72.8964,73.9708,73.9313
72.927,73.9708,73.9313
72.9943,74.061,73.9313
72.9719,73.9708,73.9313
72.977,74.4427,73.9313
73.0101,74.4427,73.9313
72.9908,74.4427,73.9708
73.0604,74.4427,73.9708
73.1228,74.4427,73.9708
73.2015,74.4822,73.9708
73.3789,74.4822,74.4427
73.4341,74.4822,74.4427
73.4322,74.4822,74.4427
73.4235,74.4822,74.4427
73.4495,74.4822,74.4427
73.4572,74.4822,74.4427
73.4477,74.4822,74.4822
73.5078,74.4822,74.4822
73.4627,74.5628,74.4822
73.4429,74.5628,74.4822
73.504,74.6118,74.4822
73.4795,74.7495,74.4822
73.5135,74.7495,74.4822
73.569,74.7495,74.5628
73.5648,74.7495,74.5628
73.5805,74.7495,74.5628
73.5976,74.7495,74.5628
73.6667,75.0567,74.7495
73.7061,75.0567,74.7495
73.7089,75.0567,74.7495
73.7655,75.2284,74.7495
73.7738,75.2434,74.7495
73.7404,75.2434,74.7495
73.8761,75.2434,75.0567
74.0205,75.2434,75.0567
73.9928,75.2434,75.0567
74.099,75.2434,75.0567
74.1326,75.2434,75.2434
74.1455,75.2434,75.2434
74.1362,75.2434,75.2434
74.1774,75.2434,75.2434
74.1387,75.2434,75.2434
74.2175,75.2434,75.2434
74.2563,75.2434,75.2434
74.2162,75.2434,75.2434
74.2303,75.2434,75.2434
74.179,75.2434,75.2434
74.1732,75.2434,75.2434
