Fitness,Genome
61.4087,1101111100001100101100011100111010110001100111000110011011011110110000001110111001001000000111010011
62.7401,1101111100001100101100011100111110110001100111000110011011011110110000001110111001001000000111010011
63.155,1101111100001100101101011100111110110001100111000110011011011110110000001110111001001000000111010011
63.4251,1101111100001100101100001100111110110001100111000110011011011010110000001110111001001000000111010011
63.8738,1101111100000100111100011100111011110001100111000110011011011110110000001110111001001001000111010011
64.6182,1101111100001100111100011100111110110001100111000110010001011111110000001110111001001000000111010011
65.3873,1101111100001100101101011100110110110001100111000110011010011010110000101100111001001000000111010111
66.3027,1101111100001100101101011100110110110001100111000110011010011010110000101100111001001001000111010111
66.3027,1101111100001100101101011100110110110001100111000110011010011010110000101100111001001001000111010111
66.8447,1101010100001100101000001100111110110001100111000110011011011010110000001010111001001001100111010011
67.3575,1101111100001100111101001100111110110001100111001110011010011111110000000110111001001001000111010011
67.6216,1101011100001100111101001000111110110001100111000110010010011010110000001110111011001000000111010011
67.9526,1110011100000100101101011100111110110001100111000110011010011010110000101100111001001001000111010111
68.3299,1101011100001100111101011100111110110001100111000110011010011010110000101100111011001001000111010111
68.6787,1101011100000100110101001000111110110001100111001110010010011010110000001110111011001000000111010011
69.1599,1101011100000100110101001000111110110001100111000110010010011010110000001110111011001001000111010011
69.6883,1101011100000100110101001000111110110001100111000110010010011010110000000110111011001001000111010011
69.8725,1101011100000100110101001000111110110001100111001110010010011010110000001100111011001000000111010011
70.5447,1100011100001100111101001000101110110001100111000110010010011010110000101100111011001001000111010011
70.5633,1101010100000100110101001000111110110001100111000110010010011010110000000110111011001001000111010011
70.9974,1101010100000100110101001000111110110001100111001110010010011010110000000110111011001001000111010011
71.151,1100011100000100110101001000111110110001100111000110010010011010110000001100111011001001000111010011
71.151,1100011100000100110101001000111110110001100111000110010010011010110000001100111011001001000111010011
71.1942,1100011100000100110101001000101100110001100111001110010010011010110000001100111011001000000111010011
72.1096,1100011100000100110101001000101100110001100111001110010010011010110000001100111011001001000111010011
72.1096,1100011100000100110101001000101100110001100111001110010010011010110000001100111011001001000111010011
72.1096,1100011100000100110101001000101100110001100111001110010010011010110000001100111011001001000111010011
72.3152,1100011100000100110101001000001100110001100111001110010010011010110000001100111011001001000111010011
72.3152,1100011100000100110101001000001100110001100111001110010010011010110000001100111011001001000111010011
72.3152,1100011100000100110101001000001100110001100111001110010010011010110000001100111011001001000111010011
72.3264,1100011100000100110101001000001100110001100111001111010010011010110000001100111011001001000111010011
