Fitness,Genome
57.7256,1101010011111101011001010100111101101101100010100101110011111111100010101101010110001000011011011010
58.8942,0010000010000011101001011010010001110011001001111110101101101101110001101111111100101110010001000100
59.5647,0101001001011100101100111110010111010001110000010010001101111100100110101001111001010111001100110111
60.2924,1101010011110101011001010100111101101111100010100101110011110111100010101101010110001000011011011010
61.1219,0010010010000011101001011010010001110011011011111110101101101101110001101111111100101110010001000100
62.5177,0010000010010011101001111010010001110011011011111110101101101101110001101111111100101110010001000100
63.0727,1100110110011101111111010000100100010111100110000010101010110010000110111101111000111110011101000011
63.4975,1100110110011101111111010000100100010111100110000010101010110010000110101101111000111110011101000011
63.9655,1101101100110001111101010000111110101111011100101000011010001011000001101001101100101000110000110111
64.7506,0010010010010011101001101010000001110011011011111110101101101100110001101111111100101110010001000100
65.4888,0010010010010011101001101010000001110011011011111110101101101100110001101111111100101010010001000100
65.6371,0010010010010011101001111010010001110011011011111110101101111101110001101111101100101101010001000100
65.8575,0010010010010001101001101010000001110011011011111110101101101100110001101111111100101110010001000100
67.124,0101001011110111000001110011001100010011100001010101110111011100001001101101101000101101011110011010
67.6122,0101001011110111000001110011001100010011100001010101110111011100001001101101111000101101011110011010
68.0577,0101001011110101000001110011001100010011100001010101110111011100001001101101111000101101011110011010
68.1464,0101001011110111000001110111001100010011100001010101110111011100001001101101101000101101011110011010
68.6347,0101001011110111000001110111001100010011100001010101110111011100001001101101111000101101011110011010
68.9426,0101001011110101000001110011001100010011110001010101110111011100001011101101111000101101011110011010
69.4191,0101001011110101000001110011001100010011110001010101110111011100001011101111111000101101011110011010
69.5035,0101001011110101000001110011001100010011110001010101110110011100001011101111111000101101011110011010
70.4416,0101001011110101000001110111001100010011110001010101110111011100001011101111111000101101011110011010
70.4416,0101001011110101000001110111001100010011110001010101110111011100001011101111111000101101011110011010
70.7677,0101001011110101000001110111001100010011110001010101110111011100001011101111111001101101011110011010
71.2767,0100001011110001000001110111001100110011110001010101110110011100001011101111111000101101011110011010
71.3112,0100001011110101000001110111001100010011110001010101110111011100001011101111111000101101011110011010
71.6373,0100001011110101000001110111001100010011110001010101110111011100001011101111111001101101011110011010
72.1008,0100001011110101000001110111001000010011110001010101110110011100001011101111111001101101011110011010
72.5562,0100001011110101000001110111001000110011110001010101110110010100001011101111111000101101011110011010
72.5562,0100001011110101000001110111001000110011110001010101110110010100001011101111111000101101011110011010
72.5789,0100001011110001000001110111001000111011110001010101110110011100001011101111111000101101011110011010
72.8823,0100001011110101000001110111001000110011110001010101110110010100001011101111111001101101011110011010
72.9267,0100001011110001101001110111001000110001110001010101110111111100001011101111111001101101011110011010
72.9604,0100001011110001000001110101100100010001110001010101110111011100001011101111111000101101011110011010
73.1524,0100001011110001000001110111001000111011110001010101110110010100001011101111111000101101011110011010
73.1647,0100001011110001000001110111001000110011110001010101110110010100001011101111111001101101011110011010
73.3674,0100001011110001000001110111001000111011110000010101110110010100001011101111111001101101011110011010
73.3674,0100001011110001000001110111001000111011110000010101110110010100001011101111111001101101011110011010
73.4785,0100001011110001000001110111001000111011110001010101110110010100001011101111111001101101011110011010
73.4785,0100001011110001000001110111001000111011110001010101110110010100001011101111111001101101011110011010
73.5116,0100001011110001000011010110100100010011110001010101110110010100001011101001111000101101011110011010
73.5116,0100001011110001000011010110100100010011110001010101110110010100001011101001111000101101011110011010
73.5116,0100001011110001000011010110100100010011110001010101110110010100001011101001111000101101011110011010
73.8377,0100001011110001000011010110100100010011110001010101110110010100001011101001111001101101011110011010
73.8377,0100001011110001000011010110100100010011110001010101110110010100001011101001111001101101011110011010
73.8377,0100001011110001000011010110100100010011110001010101110110010100001011101001111001101101011110011010
73.8377,0100001011110001000011010110100100010011110001010101110110010100001011101001111001101101011110011010
73.8377,0100001011110001000011010110100100010011110001010101110110010100001011101001111001101101011110011010
73.8377,0100001011110001000011010110100100010011110001010101110110010100001011101001111001101101011110011010
73.8773,0100001011110001000011010110100100010011110001010101110110110000001011101001111001101101011110011010
73.8773,0100001011110001000011010110100100010011110001010101110110110000001011101001111001101101011110011010
73.8773,0100001011110001000011010110100100010011110001010101110110110000001011101001111001101101011110011010
73.8773,0100001011110001000011010110100100010011110001010101110110110000001011101001111001101101011110011010
73.8773,0100001011110001000011010110100100010011110001010101110110110000001011101001111001101101011110011010
73.8773,0100001011110001000011010110100100010011110001010101110110110000001011101001111001101101011110011010
73.9173,0100001011110001000011010110100100010011110001010101110110100000001011101001111001101101011110011010
73.9173,0100001011110001000011010110100100010011110001010101110110100000001011101001111001101101011110011010
73.9173,0100001011110001000011010110100100010011110001010101110110100000001011101001111001101101011110011010
73.9239,0100001011110001000001110110100100010011110001010101110110110000001011101001111001101101011110011010
