Fitness,Genome
59.1843,1001100110110101011101101001111001000001000100110011000110100101011000011011100111001010011111010110
59.1843,1001100110110101011101101001111001000001000100110011000110100101011000011011100111001010011111010110
59.3375,1001100110110101011101101001111001000001100100110011000110100101011000011011100111001010011111010110
60.0927,1001100110110101011101101001111001000001000100110011000110100101011000011011100111001000011111010110
61.1091,1101000101100101001010000001111111111000111100110001011111100101110111100010111001101011000010110011
61.6102,1001100110110101011101101001111001000011000100110011001110101111011000011011110111001110011111010100
62.6716,1101000101100101001111100001111111011000111100110001011111100101110111100010111000101011000010011011
62.826,0111000101100101001110000001111111011000111100110001011111100101110111100010111001101011000010011010
63.3676,1111000101100101001010000001111111011000111100110001011111100101110111100010111001101011000010110011
64.1152,1101100101100101001111100001111111011000111100111001011111100101110111100010111000101011000010011011
64.4694,1111000101100101001010000001111111011000111100110001010111110001110111100010111001101011000010110011
64.9383,1111000101100101001010000001111111101000111100110001011111100101110111100010111001101011000010010011
64.9383,1111000101100101001010000001111111101000111100110001011111100101110111100010111001101011000010010011
65.5336,1100100101100101011011100001111111011000111100111001011111100101110111100010111000101011000010011011
66.0233,1100100101100101000111100001111111011000101100111001011111100111110111100010111000101011000010010011
66.4824,1100100101100101000011100001111111011000101100111001011111100111110111100010111000101011000010011011
66.9323,1100100101100101000011100001111111011000101100111001011111100111110111100010111000001011000010010011
67.7469,1100100101100101000011100001111111011000101100111001011111100111110111100010111001001011000010010011
67.7469,1100100101100101000011100001111111011000101100111001011111100111110111100010111001001011000010010011
67.7469,1100100101100101000011100001111111011000101100111001011111100111110111100010111001001011000010010011
67.9266,1100100101100101000011100001111111011000101100111001011111100110110111100010111001001011000010010011
68.3841,1100100101100101000011100001111111011000111100111001101111110001110111100010111000101011000010010011
68.4707,1100100101100101000011100001111111011000111100111001001111100111110111100010111001001011000010010011
68.6431,1100100101100101000011100001111110011000101100111001101111110110110111100011111001001011000010010011
68.7707,1100100101100101000011100001111110011000111100111001001111110111110111100010111001001011000010010011
68.8619,1100100101100101000011100001111111011000111100111001001111110111110111100010111001001011000010010011
68.9504,1100100101100101000011100001111110011000111100111001001111110110110111100010111001001011000010010011
68.9504,1100100101100101000011100001111110011000111100111001001111110110110111100010111001001011000010010011
69.0416,1100100101100101000011100001111111011000111100111001001111110110110111100010111001001011000010010011
69.2134,1100100101100101000011100001111111011010101100111001001111110110100111100010111001001011000010010011
69.215,1100100101100101000011100001111110011000111100111001001111110110100111100010111001001011000010010011
69.3062,1100100101100101000011100001111111011000111100111001001111110110100111100010111001001011000010010011
69.3062,1100100101100101000011100001111111011000111100111001001111110110100111100010111001001011000010010011
