Fitness,Genome
59.3272,0001110010101001110011000100011110110100110101011101111111011010101110101000010000011111001010100111
60.0654,0001110010101001110011000100011110110100110101011101111111011010100110101000010000011111001010100111
61.091,0000100011100111011011001101101101000010111100101101010010110101100001010010100010110011111101010001
62.9291,0000100010100111111011001001101101000010111100111101010010110101100001010111101010110011111101010001
62.9291,0000100010100111111011001001101101000010111100111101010010110101100001010111101010110011111101010001
63.7148,0000100011100111011011001001101101000010111100101101010010110101101001010110100010110011111000010001
66.2818,0000101011100110011011001101101001000010111100111101010010110101100011011010100010110011111001010001
66.2818,0000101011100110011011001101101001000010111100111101010010110101100011011010100010110011111001010001
66.5628,0000101011100110011011001101101001000010111100111101010010110101100011001010100010110111111001010001
66.9146,0000101011100110010011001101101001000010111000111101010010110101100011011010100010110011111001010001
67.1972,0000101011100110011011001101101001000010111100111101010010110101110011001010100010110111111011010001
67.5245,0000101011100110011011001100101001000010111100111101010010110101100011001010100010100111111001010001
68.0736,0000110010100110011011001101101001000010111100111101010010110101100011001010100010110111111000010001
68.7369,0000101011100010011011001101101001000010111100111101010010110101110011001010100010100111111011010001
69.2711,0000101011100010011011001100101001000010111100111101010010110100110011001010100010100111111000010001
69.6331,0000100011100010011011001100101001000010111100111101010010110100110011001010100010100111111000010001
69.7563,0000110011100010011011001100101001000010111100111101010010110100110011001010100010100111111000010001
69.7563,0000110011100010011011001100101001000010111100111101010010110100110011001010100010100111111000010001
70.4757,0000110011100010011011001110001001000010111100111101010010110100110011001010100010100011111000010001
70.6885,0000110011100010011001001110001001000010111100111101010010110100110011001010100010100011111000010001
70.7103,0000100010100011010011001100001001000010111100111101010010110101110011001010100010000111111000010001
70.791,0001101011100010011001001101001001000010111000111101010010110110110011001010100010000111111011010001
70.9394,0000110010100010011011001101101001000010111100111101010010110101110011001010100000000111111000010001
71.1374,0000110011100010011011001110001001000010111100111101010010110100110011001010100000000011011000010001
71.5292,0000110010100010010011001110001001000010111100111101010010110100110011001010100010100011111000010001
71.614,0000110011100010010011001110001001000010111100111101010010110100110011001010100000000011011000010001
71.879,0001101011100010011001001110001001001110111100111101010010110101010011001010100100000111111011010001
72.011,0000110011100010010011001100001001000010111000111101010010110110110011001010100010000111111000011101
72.4317,0000110010100010010011001100001001000010111100111101010010110110110011001010100010000111111000011101
72.5878,0000110010100010010011001100001001000010111000111101010010110110110011001010100010000111111000011101
72.6731,0011101010100010010011001100001001000010111000111101010010110110110011001010100000000111111011010001
73.0274,0011101010100010010011001100001001000010111000111101010010110110110011001010100100000111111011010001
73.3131,0000110010100010010011001100001001000010111000111101010010110110110011001010100000000111111000011101
73.3131,0000110010100010010011001100001001000010111000111101010010110110110011001010100000000111111000011101
73.4712,0000110010100010010011001110001001000010111100111101010010110110110011001010100000000111111000011101
73.6675,0000110010100010010011001100001001000010111000111101010010110110110011001010100100000111111000011101
73.6675,0000110010100010010011001100001001000010111000111101010010110110110011001010100100000111111000011101
73.6675,0000110010100010010011001100001001000010111000111101010010110110110011001010100100000111111000011101
73.9816,0000110010100010010011001110001001000010111000111101010010110110110011001010100100000111111000011101
73.9816,0000110010100010010011001110001001000010111000111101010010110110110011001010100100000111111000011101
73.9816,0000110010100010010011001110001001000010111000111101010010110110110011001010100100000111111000011101
73.9816,0000110010100010010011001110001001000010111000111101010010110110110011001010100100000111111000011101
73.9816,0000110010100010010011001110001001000010111000111101010010110110110011001010100100000111111000011101
73.9816,0000110010100010010011001110001001000010111000111101010010110110110011001010100100000111111000011101
73.9816,0000110010100010010011001110001001000010111000111101010010110110110011001010100100000111111000011101
73.9816,0000110010100010010011001110001001000010111000111101010010110110110011001010100100000111111000011101
73.9816,0000110010100010010011001110001001000010111000111101010010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.0851,0000110010100010010011001110001001000010111000111101001010110110110011001010100100000111111000011101
74.1806,0000110010100010010011001110001001001110111000111101001010110110110011001010100100000111111000011101
74.1806,0000110010100010010011001110001001001110111000111101001010110110110011001010100100000111111000011101
74.1806,0000110010100010010011001110001001001110111000111101001010110110110011001010100100000111111000011101
74.1806,0000110010100010010011001110001001001110111000111101001010110110110011001010100100000111111000011101
74.1806,0000110010100010010011001110001001001110111000111101001010110110110011001010100100000111111000011101
74.1806,0000110010100010010011001110001001001110111000111101001010110110110011001010100100000111111000011101
