Fitness,Genome
58.883,1110001011011011011101011111100011110100011000111101100101101101110010101110010001011100101101101011
60.2557,1001010110100101000100101010100010110001011110111110111111101010000110111110001110011011010000111110
60.7565,1001010110100101000100101010100110110001011110111110111111111011000110111000001110011011010000111110
61.4439,0011100111011001010001011101111111101011001110011001010011010011100010111000101001110000101101110010
62.1048,1001010100100101000100101010100110110001011110111110111111111011000110111000011110011011010000011110
63.4781,0011100111011101010001011101111111101011001110001001010011010011000010111000101001110000101101110010
63.6874,0111100100001011010000001111111100101110011101001110100010010010100110111000000101010001011101100011
64.7739,1001010110100101000100101010100111110001010100111110111011101011000110111000001010011011010000111110
65.6438,0011100101011101010001011101111111101011001110001001010011010011000010111000101001110000101101111010
65.98,0011100101011101010001011101111111101011011110011001010001010011000010111000101001110000101101110010
66.2572,1001010100100101000100101010100111110001110100111110111011101011000110111000001010011011010000111110
66.526,0011100101011101010001011100111111101011001110001001010011010011000010111000101001110000101101111011
67.8294,1001010110100101000100101010100111110001110100101110101011101011000110111000011110011011010000111110
67.9794,0001100100001011010000001010111100101110011101000110100010010010100010111000011101010001101101100011
69.5789,1001010100100101000100101010100111110001110100101110101011101011000110111000011110011010011000111110
69.5789,1001010100100101000100101010100111110001110100101110101011101011000110111000011110011010011000111110
70.4757,1001010101100101000100101010100111110001110100101110101011101011000110111000011110011010011000111110
70.5215,1101010100100101010110101010100111100101110100101110101011100011000110111000011110011100011000111110
71.2056,1001010101100101000100101010100111110001110100101110101011101011000110111000011111011010011000111110
71.503,1001010101100101001100101010100111110001110100101110101011101011000110111000011111011010011000111110
71.8911,1101010101100101001100101010100111110001110100101110101011101011000110111000011111011010011000111110
71.8912,1001010101100101001100101010100111110011110100101110101011101011000110111000011111011110011000111110
72.1252,1001010101100101000110101010100111110001110100101110101011101011000110111000011111011110011000111110
72.2845,1001010101100101010110101010100111110001110100101110101011101011000110111000011111011010011000111110
72.2845,1001010101100101010110101010100111110001110100101110101011101011000110111000011111011010011000111110
72.755,0001010101100101001100101010100111110001110100101110101011101011000110111000011111011110011000111011
72.755,0001010101100101001100101010100111110001110100101110101011101011000110111000011111011110011000111011
72.755,0001010101100101001100101010100111110001110100101110101011101011000110111000011111011110011000111011
72.901,1101010101100101010110101010100111110001110100101110101011101011000010111000011111011010011000111110
73.1728,1001010101100101010110101010100111100111110100101110001011101011000110111000011111011010011000111110
73.1728,1001010101100101010110101010100111100111110100101110001011101011000110111000011111011010011000111110
73.509,1001010101100101010110101010100111100111110100101110001011101011000110111000011111011110011000111110
73.509,1001010101100101010110101010100111100111110100101110001011101011000110111000011111011110011000111110
73.7256,1001010101100101010110101010100111100111110100101110000011101011000110111000011111011110011000111110
73.8971,1101010101100101010110101010100111100111110100101110001011101011000110111000011111011110011000111110
73.8971,1101010101100101010110101010100111100111110100101110001011101011000110111000011111011110011000111110
73.9512,1101010101100101010110101010100111100111110100101110001011101011000110111001011111011110011000111110
74.1254,1101010101100101010110101010100111100111110100101110001011101011000010111000011111011110011000111110
74.1254,1101010101100101010110101010100111100111110100101110001011101011000010111000011111011110011000111110
74.205,1101010101100101000110101010100111100111110100101110001011101011000010111000011111011110011000010010
74.3421,1101010101100101010110101010100111110111110100101110101011101011000010111000011111011110011000010010
74.7546,1101010101100101010110101010100111100111110100101110001011101011000010111001011111011110011000010010
74.7546,1101010101100101010110101010100111100111110100101110001011101011000010111001011111011110011000010010
74.7546,1101010101100101010110101010100111100111110100101110001011101011000010111001011111011110011000010010
74.7546,1101010101100101010110101010100111100111110100101110001011101011000010111001011111011110011000010010
74.8028,1101010101100101010110101010100111101111110100101110000011101011000110111001011111011110011011111110
74.9712,1101010101100101010110101010100111100111110100101110000011101011000010111001011111011110011000010010
74.9712,1101010101100101010110101010100111100111110100101110000011101011000010111001011111011110011000010010
74.9712,1101010101100101010110101010100111100111110100101110000011101011000010111001011111011110011000010010
75.0677,1101010101100101010110101010100111100111110100101110000011101011000110111001011111011110011011111110
75.0677,1101010101100101010110101010100111100111110100101110000011101011000110111001011111011110011011111110
75.0677,1101010101100101010110101010100111100111110100101110000011101011000110111001011111011110011011111110
75.0677,1101010101100101010110101010100111100111110100101110000011101011000110111001011111011110011011111110
75.296,1101010101100101010110101010100111100111110100101110000011101011000010111001011111011110011011111110
75.3058,1101010101100101010110101010100111101110010100101110000011101011000010111001011111011110011011111110
75.3058,1101010101100101010110101010100111101110010100101110000011101011000010111001011111011110011011111110
75.3158,1101010101100101010110101010100111100111110100101110000011101011000010111001011111011100011011111110
75.3255,1101010101100101010110101010100111101110010100101110000011101011000010111001011111011100011011111110
75.3255,1101010101100101010110101010100111101110010100101110000011101011000010111001011111011100011011111110
75.3255,1101010101100101010110101010100111101110010100101110000011101011000010111001011111011100011011111110
75.3667,1101010101100101010110101010100111101110010100101110000011101011000010111001010011011110011011111110
75.3667,1101010101100101010110101010100111101110010100101110000011101011000010111001010011011110011011111110
75.584,1101010101100101010011101010100111101110010100101110000011101011000010111001011111011100011011111110
75.584,1101010101100101010011101010100111101110010100101110000011101011000010111001011111011100011011111110
75.584,1101010101100101010011101010100111101110010100101110000011101011000010111001011111011100011011111110
75.584,1101010101100101010011101010100111101110010100101110000011101011000010111001011111011100011011111110
75.584,1101010101100101010011101010100111101110010100101110000011101011000010111001011111011100011011111110
75.6166,1101010101100101010110101010100111101110010100101110000011101011000010111001110011011110011011111110
75.6166,1101010101100101010110101010100111101110010100101110000011101011000010111001110011011110011011111110
75.8618,1101010101100101010110101010100111101110010100101110000011101011000010111001010010111110011011111110
75.8618,1101010101100101010110101010100111101110010100101110000011101011000010111001010010111110011011111110
75.8618,1101010101100101010110101010100111101110010100101110000011101011000010111001010010111110011011111110
75.8618,1101010101100101010110101010100111101110010100101110000011101011000010111001010010111110011011111110
75.8618,1101010101100101010110101010100111101110010100101110000011101011000010111001010010111110011011111110
75.8618,1101010101100101010110101010100111101110010100101110000011101011000010111001010010111110011011111110
75.8815,1101010101100101010110101010100111101110010100101110000011101011000010111001010010111100011011111110
76.1117,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111110011011111110
76.1117,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111110011011111110
76.1117,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111110011011111110
76.1117,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111110011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
76.1315,1101010101100101010110101010100111101110010100101110000011101011000010111001110010111100011011111110
